9.321990609169006348e-01
9.469444155693054199e-01
9.534953832626342773e-01
9.560416936874389648e-01
9.587731361389160156e-01
9.606481194496154785e-01
9.623379707336425781e-01
9.641898274421691895e-01
9.647916555404663086e-01
9.652546048164367676e-01
9.661111235618591309e-01
9.671064615249633789e-01
9.680787324905395508e-01
9.679166674613952637e-01
9.683796167373657227e-01
9.688888788223266602e-01
9.696990847587585449e-01
9.704861044883728027e-01
9.706481695175170898e-01
9.708333611488342285e-01
