2.150703072547912598e-01
1.695065796375274658e-01
1.530990600585937500e-01
1.428115516901016235e-01
1.356319934129714966e-01
1.303386688232421875e-01
1.218913719058036804e-01
1.217505484819412231e-01
1.155204474925994873e-01
1.139338538050651550e-01
1.109381169080734253e-01
1.084797903895378113e-01
1.065743342041969299e-01
1.049347370862960815e-01
1.019195318222045898e-01
9.967359900474548340e-02
9.764857590198516846e-02
9.528844803571701050e-02
9.458668529987335205e-02
9.365349262952804565e-02
