3.819299936294555664e+00
3.805799961090087891e+00
3.790199995040893555e+00
3.815299987792968750e+00
3.822099924087524414e+00
3.847399950027465820e+00
3.781199932098388672e+00
3.826900005340576172e+00
3.819600105285644531e+00
3.834100008010864258e+00
3.821899890899658203e+00
3.825599908828735352e+00
3.848999977111816406e+00
3.830199956893920898e+00
3.818500041961669922e+00
3.805000066757202148e+00
3.831399917602539062e+00
3.842900037765502930e+00
3.858799934387207031e+00
3.870500087738037109e+00
