9.415019750595092773e-01
8.711203932762145996e-01
8.749966025352478027e-01
8.644744753837585449e-01
8.684377670288085938e-01
8.656090497970581055e-01
8.679322004318237305e-01
8.713203072547912598e-01
8.750371932983398438e-01
8.645955324172973633e-01
8.759801983833312988e-01
8.718104362487792969e-01
8.773010969161987305e-01
8.593132495880126953e-01
8.700515627861022949e-01
8.672386407852172852e-01
8.702792525291442871e-01
8.725814223289489746e-01
8.608869314193725586e-01
8.687399625778198242e-01
